,BlackElo,ECO,Event,Opening,Result,Termination,TimeControl,WhiteElo,BlackTitle,WhiteTitle,Move_ply_200,Category,Opening_new,freq,ELO Diff,Ave ELO
15691,1471,B01,Rated Bullet game,Scandinavian Defense: Blackburne Gambit,1-0,Time forfeit,60+0,1527,,,,Bullet,Scandinavian Defense,7890,56,1499.0
15712,1603,A00,Rated Bullet game,Saragossa Opening,0-1,Normal,45+3,1643,,,,Bullet,Saragossa Opening,513,40,1623.0
15714,1549,D05,Rated Bullet game,Colle System,1-0,Time forfeit,60+0,1630,,,,Bullet,Colle System,352,81,1589.5
15715,1503,A40,Rated Bullet game,English Defense,1-0,Normal,60+0,1514,,,,Bullet,English Defense,795,11,1508.5
15720,1644,A00,Rated Bullet game,Hungarian Opening,0-1,Normal,60+0,1663,,,,Bullet,Hungarian Opening,2313,19,1653.5
15733,1428,B27,Rated Bullet game,Sicilian Defense: Hyperaccelerated Pterodactyl,1-0,Normal,60+0,1429,,,,Bullet,Sicilian Defense,27238,1,1428.5
15735,1361,D00,Rated Bullet tournament https://lichess.org/tournament/JxFBp5su,Queen's Pawn Game #3,1-0,Normal,60+0,1344,,,,Bullet,Queen's Pawn Game,13096,-17,1352.5
15736,1366,C61,Rated Bullet game,Ruy Lopez: Bird Variation,1-0,Time forfeit,60+0,1434,,,,Bullet,Ruy Lopez,6912,68,1400.0
15754,1498,C00,Rated Bullet game,French Defense: Knight Variation,0-1,Time forfeit,60+0,1472,,,,Bullet,French Defense,13036,-26,1485.0
15769,1342,D31,Rated Bullet tournament https://lichess.org/tournament/JxFBp5su,Queen's Gambit Declined: Queen's Knight Variation,1-0,Normal,60+0,1381,,,,Bullet,Queen's Gambit Declined,4145,39,1361.5
15773,1464,B20,Rated Bullet tournament https://lichess.org/tournament/JxFBp5su,Sicilian Defense: Staunton-Cochrane Variation,0-1,Normal,60+0,1396,,,,Bullet,Sicilian Defense,27238,-68,1430.0
15774,1620,D10,Rated Bullet tournament https://lichess.org/tournament/e39iC6G8,Slav Defense #2,1-0,Normal,60+0,1719,,,,Bullet,Slav Defense,2437,99,1669.5
15782,1289,C41,Rated Bullet game,Philidor Defense #4,1-0,Time forfeit,60+0,1500,,,,Bullet,Philidor Defense,5391,211,1394.5
15787,1445,D00,Rated Bullet tournament https://lichess.org/tournament/JxFBp5su,Queen's Pawn Game: Levitsky Attack,1-0,Time forfeit,60+0,1485,,,,Bullet,Queen's Pawn Game,13096,40,1465.0
15802,1397,C24,Rated Bullet game,Bishop's Opening: Ponziani Gambit,1-0,Time forfeit,60+0,1411,,,,Bullet,Bishop's Opening,2817,14,1404.0
15826,1366,C00,Rated Bullet game,French Defense: Knight Variation,0-1,Normal,60+0,1348,,,,Bullet,French Defense,13036,-18,1357.0
15851,1321,C62,Rated Bullet game,Ruy Lopez: Steinitz Defense,0-1,Normal,120+1,1446,,,,Bullet,Ruy Lopez,6912,125,1383.5
15916,1371,A40,Rated Bullet game,Horwitz Defense,1-0,Time forfeit,120+1,1349,,,,Bullet,Horwitz Defense,2191,-22,1360.0
15932,1516,C55,Rated Bullet tournament https://lichess.org/tournament/l6Yb9Tmz,Italian Game: Anti-Fried Liver Defense,0-1,Time forfeit,60+0,1496,,,,Bullet,Italian Game,8617,-20,1506.0
15936,1466,A43,Rated Bullet game,Old Benoni Defense,0-1,Normal,60+0,1513,,,,Bullet,Old Benoni Defense,867,47,1489.5
15963,1300,C66,Rated Bullet game,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense",0-1,Normal,60+0,1457,,,,Bullet,Ruy Lopez,6912,157,1378.5
15968,1309,A40,Rated Bullet game,English Defense #2,0-1,Time forfeit,60+0,1293,,,,Bullet,English Defense,795,-16,1301.0
15971,1391,B06,Rated Bullet game,Modern Defense,1-0,Time forfeit,30+0,1353,,,,Bullet,Modern Defense,3666,-38,1372.0
15975,1379,B32,Rated Bullet game,Sicilian Defense: Open #3,1-0,Time forfeit,60+0,1309,,,,Bullet,Sicilian Defense,27238,-70,1344.0
15978,1394,B00,Rated Bullet game,Owen Defense,0-1,Normal,60+0,1358,,,,Bullet,Owen Defense,1829,-36,1376.0
15980,1270,A01,Rated Bullet game,Nimzo-Larsen Attack,1-0,Time forfeit,30+0,1387,,,,Bullet,Nimzo-Larsen Attack,2228,117,1328.5
15983,1500,D06,Rated Bullet game,"Queen's Gambit Refused: Chigorin Defense, Modern Gambit",0-1,Normal,60+0,1600,,,,Bullet,Queen's Gambit Declined,2704,100,1550.0
15985,1657,D94,Rated Bullet game,"GrÃ¼nfeld Defense: Three Knights Variation, Burille Variation",0-1,Normal,120+1,1427,,,,Bullet,GrÃ¼nfeld Defense,520,-230,1542.0
15987,1549,B54,Rated Bullet tournament https://lichess.org/tournament/l6Yb9Tmz,Sicilian Defense,0-1,Time forfeit,60+0,1511,,,,Bullet,Sicilian Defense,27238,-38,1530.0
15991,1542,B01,Rated Bullet game,Scandinavian Defense: Blackburne Gambit,0-1,Normal,60+0,1514,,,,Bullet,Scandinavian Defense,7890,-28,1528.0
16000,1700,B10,Rated Bullet game,Caro-Kann Defense,1-0,Normal,60+0,1691,,,,Bullet,Caro-Kann Defense,6878,-9,1695.5
16013,1530,C37,Rated Bullet tournament https://lichess.org/tournament/1p2cwFKv,"King's Gambit Accepted, Blachly Gambit",1-0,Normal,60+0,1742,,,,Bullet,King's Gambit Accepted,1706,212,1636.0
16027,1522,A43,Rated Bullet game,Old Benoni Defense,0-1,Normal,60+0,1587,,,,Bullet,Old Benoni Defense,867,65,1554.5
16032,1622,A25,Rated Bullet game,"English Opening: King's English Variation, Reversed Closed Sicilian",1-0,Normal,60+0,1246,,,,Bullet,English Opening,7494,-376,1434.0
16064,1359,C00,Rated Bullet game,French Defense #2,1-0,Time forfeit,60+0,1366,,,,Bullet,French Defense,13036,7,1362.5
16067,1463,A02,Rated Bullet game,Bird Opening: From's Gambit,1-0,Time forfeit,60+0,1346,,,,Bullet,Bird Opening,1581,-117,1404.5
16076,1053,C00,Rated UltraBullet game,French Defense: Knight Variation,1-0,Time forfeit,15+0,1725,,,,Bullet,French Defense,13036,672,1389.0
16080,1290,C45,Rated Bullet game,Scotch Game,1-0,Normal,120+1,1359,,,,Bullet,Scotch Game,4227,69,1324.5
16103,1563,C41,Rated Bullet game,Philidor Defense,1-0,Normal,60+0,1604,,,,Bullet,Philidor Defense,5391,41,1583.5
16113,1713,E30,Rated Bullet tournament https://lichess.org/tournament/jJjADLWN,Nimzo-Indian Defense: Leningrad Variation,1-0,Time forfeit,60+0,1571,,,,Bullet,Nimzo-Indian Defense,1319,-142,1642.0
16130,1321,B06,Rated UltraBullet game,Modern Defense,1-0,Time forfeit,15+0,1724,,,,Bullet,Modern Defense,3666,403,1522.5
16131,1517,C40,Rated Bullet game,Elephant Gambit,0-1,Time forfeit,60+0,1458,,,,Bullet,Elephant Gambit,549,-59,1487.5
16149,1667,B00,Rated Bullet game,Owen Defense,1-0,Time forfeit,120+1,1663,,,,Bullet,Owen Defense,1829,-4,1665.0
16156,1566,D00,Rated Bullet game,Queen's Pawn Game: Mason Attack,0-1,Normal,60+0,1530,,,,Bullet,Queen's Pawn Game,13096,-36,1548.0
16175,1320,C33,Rated Bullet game,King's Gambit Accepted,1-0,Normal,60+0,1373,,,,Bullet,King's Gambit Accepted,1706,53,1346.5
16185,1663,A00,Rated Bullet game,Van't Kruijs Opening,0-1,Time forfeit,60+0,1668,,,,Bullet,Van't Kruijs Opening,2719,5,1665.5
16195,1612,B01,Rated Bullet game,Scandinavian Defense: Mieses-Kotroc Variation,1-0,Time forfeit,60+0,1706,,,,Bullet,Scandinavian Defense,7890,94,1659.0
16217,1479,A02,Rated Bullet game,Bird Opening: Sturm Gambit,1-0,Time forfeit,60+0,1479,,,,Bullet,Bird Opening,1581,0,1479.0
16234,1332,D20,Rated Bullet game,Queen's Gambit Accepted,1-0,Normal,120+1,1380,,,,Bullet,Queen's Gambit Accepted,2590,48,1356.0
16244,1381,A40,Rated Bullet game,Modern Defense,0-1,Normal,60+0,1432,,,,Bullet,Modern Defense,3666,51,1406.5
16255,1280,D00,Rated Bullet game,Queen's Pawn Game #2,0-1,Normal,120+1,1516,,,,Bullet,Queen's Pawn Game,13096,236,1398.0
16262,1415,A02,Rated Bullet game,Bird Opening,1-0,Normal,60+0,1456,,,,Bullet,Bird Opening,1581,41,1435.5
16271,1297,C45,Rated Bullet game,Scotch Game,1-0,Normal,60+0,1387,,,,Bullet,Scotch Game,4227,90,1342.0
16275,1647,C57,Rated Bullet game,"Italian Game: Two Knights Defense, Fritz Variation",1-0,Normal,120+1,1635,,,,Bullet,Italian Game,8617,-12,1641.0
16289,1746,B02,Rated UltraBullet game,Alekhine Defense: MarÃ³czy Variation,0-1,Time forfeit,15+0,1420,,,,Bullet,Alekhine Defense,2101,-326,1583.0
16291,1630,A45,Rated Bullet game,Indian Game,0-1,Time forfeit,60+0,1646,,,,Bullet,Indian Game,4090,16,1638.0
16313,1464,B00,Rated Bullet game,"Nimzowitsch Defense: Scandinavian Variation, Advance Variation",1-0,Normal,120+1,1500,,,,Bullet,Nimzowitsch Defense,2364,36,1482.0
16324,1337,A10,Rated Bullet game,English Opening: Anglo-Dutch Defense,0-1,Normal,120+1,1313,,,,Bullet,English Opening,7494,-24,1325.0
16338,1594,B21,Rated Bullet game,Sicilian Defense: Smith-Morra Gambit #2,1-0,Time forfeit,60+0,1589,,,,Bullet,Sicilian Defense,27238,-5,1591.5
16353,1323,A40,Rated Bullet game,Mikenas Defense,1-0,Time forfeit,60+0,1289,,,,Bullet,Mikenas Defense,464,-34,1306.0
16356,1540,B00,Rated Bullet game,Owen Defense,0-1,Normal,0+4,1635,,,,Bullet,Owen Defense,1829,95,1587.5
16358,1416,C62,Rated Bullet game,Ruy Lopez: Steinitz Defense,1-0,Time forfeit,60+0,1476,,,,Bullet,Ruy Lopez,6912,60,1446.0
16366,1480,B00,Rated Bullet game,Duras Gambit,1-0,Normal,60+0,1503,,,,Bullet,Duras Gambit,230,23,1491.5
16384,1746,B22,Rated Bullet tournament https://lichess.org/tournament/Jyrm4ZRu,Sicilian Defense: Alapin Variation,1-0,Time forfeit,120+1,1609,,,,Bullet,Sicilian Defense,27238,-137,1677.5
16388,1440,D02,Rated Bullet game,Queen's Pawn Game: Chigorin Variation,1-0,Normal,60+0,1415,,,,Bullet,Queen's Pawn Game,13096,-25,1427.5
16393,1575,D30,Rated Bullet game,Queen's Gambit Declined,1-0,Time forfeit,60+0,1522,,,,Bullet,Queen's Gambit Declined,4145,-53,1548.5
16404,1437,B12,Rated Bullet game,Caro-Kann Defense: Advance Variation,1/2-1/2,Normal,60+0,1364,,,,Bullet,Caro-Kann Defense,6878,-73,1400.5
16407,1252,C50,Rated Bullet game,Italian Game,1-0,Time forfeit,30+0,1867,,,,Bullet,Italian Game,8617,615,1559.5
16413,1333,A40,Rated Bullet game,Queen's Pawn,0-1,Time forfeit,60+0,1378,,,,Bullet,Queen's Pawn Game,1407,45,1355.5
16418,1573,A03,Rated Bullet game,Bird Opening: Dutch Variation,0-1,Normal,60+0,1584,,,,Bullet,Bird Opening,1581,11,1578.5
16430,1368,A40,Rated Bullet tournament https://lichess.org/tournament/FY9lhHAY,Modern Defense,1-0,Normal,60+0,1511,,,,Bullet,Modern Defense,3666,143,1439.5
16435,1327,A40,Rated Bullet game,Horwitz Defense,1-0,Time forfeit,60+0,1314,,,,Bullet,Horwitz Defense,2191,-13,1320.5
16441,1486,B50,Rated Bullet game,Sicilian Defense: Delayed Alapin,0-1,Normal,60+0,1514,,,,Bullet,Sicilian Defense,27238,28,1500.0
16454,1337,C68,Rated Bullet game,Ruy Lopez: Exchange Variation,1-0,Time forfeit,120+1,1282,,,,Bullet,Ruy Lopez,6912,-55,1309.5
16457,1657,E20,Rated Bullet game,Nimzo-Indian Defense #2,0-1,Time forfeit,120+1,1418,,,,Bullet,Nimzo-Indian Defense,1319,-239,1537.5
16470,1404,B23,Rated Bullet game,Sicilian Defense: Closed Variation,1-0,Time forfeit,60+0,1509,,,,Bullet,Sicilian Defense,27238,105,1456.5
16476,1243,D31,Rated Bullet tournament https://lichess.org/tournament/WUf9ggUI,Queen's Gambit Declined: Charousek (Petrosian) Variation,0-1,Normal,60+1,1413,,,,Bullet,Queen's Gambit Declined,4145,170,1328.0
16482,1358,C20,Rated Bullet game,King's Pawn Game: Leonardis Variation,1-0,Time forfeit,60+0,1283,,,,Bullet,King's Pawn Game,6903,-75,1320.5
16512,1498,A00,Rated Bullet game,Hungarian Opening: Indian Defense,1-0,Normal,120+1,1327,,,,Bullet,Hungarian Opening,2313,-171,1412.5
16538,1434,C00,Rated Bullet game,"French Defense: Horwitz Attack, Papa-Ticulat Gambit",0-1,Normal,120+1,1432,,,,Bullet,French Defense,13036,-2,1433.0
16544,1658,A10,Rated Bullet game,English Opening: Anglo-Scandinavian Defense,0-1,Time forfeit,60+0,1668,,,,Bullet,English Opening,7494,10,1663.0
16545,1367,B20,Rated Bullet game,Sicilian Defense: Staunton-Cochrane Variation,1-0,Normal,120+1,1419,,,,Bullet,Sicilian Defense,27238,52,1393.0
16550,1701,B02,Rated Bullet game,Alekhine Defense: Mokele Mbembe,0-1,Time forfeit,60+0,1613,,,,Bullet,Alekhine Defense,2101,-88,1657.0
16559,1579,A00,Rated UltraBullet game,Van Geet Opening,0-1,Time forfeit,15+0,1609,,,,Bullet,Van Geet Opening,693,30,1594.0
16564,1308,A00,Rated Bullet game,Grob Opening,1-0,Normal,60+0,1379,,,,Bullet,Grob Opening,476,71,1343.5
16577,1542,B12,Rated Bullet game,"Caro-Kann Defense: Advance Variation, Bayonet Attack",1-0,Time forfeit,60+0,1600,,,,Bullet,Caro-Kann Defense,6878,58,1571.0
16579,1643,A15,Rated Bullet game,English Opening: Anglo-Indian Defense,0-1,Time forfeit,60+0,1679,,,,Bullet,English Opening,7494,36,1661.0
16596,1675,A00,Rated Bullet game,Mieses Opening,1-0,Normal,120+1,1638,,,,Bullet,Mieses Opening,881,-37,1656.5
16598,1385,D06,Rated Bullet game,Queen's Gambit Refused: Marshall Defense,0-1,Normal,120+1,1350,,,,Bullet,Queen's Gambit Declined,2704,-35,1367.5
16609,1447,C24,Rated Bullet game,Bishop's Opening: Berlin Defense,0-1,Time forfeit,60+0,1395,,,,Bullet,Bishop's Opening,2817,-52,1421.0
16624,1383,B32,Rated Bullet game,Sicilian Defense: Loewenthal Variation,0-1,Normal,60+0,1452,,,,Bullet,Sicilian Defense,27238,69,1417.5
16661,1525,A57,Rated Bullet game,Benoni Defense: HromÃ¡dka System,1-0,Normal,60+0,1540,,,,Bullet,Benoni Defense,1124,15,1532.5
16663,1462,C00,Rated Bullet tournament https://lichess.org/tournament/MnnMYKWd,French Defense: Knight Variation,0-1,Normal,60+1,1571,,,,Bullet,French Defense,13036,109,1516.5
16668,1674,B00,Rated Bullet game,"Nimzowitsch Defense, Declined Variation",0-1,Time forfeit,60+0,1600,,,,Bullet,Nimzowitsch Defense,2364,-74,1637.0
16684,1307,D31,Rated Bullet game,Queen's Gambit Declined: Queen's Knight Variation,1-0,Time forfeit,60+0,1308,,,,Bullet,Queen's Gambit Declined,4145,1,1307.5
16697,1295,E20,Rated Bullet game,Nimzo-Indian Defense #2,1-0,Normal,60+0,1310,,,,Bullet,Nimzo-Indian Defense,1319,15,1302.5
16699,1375,C34,Rated Bullet game,"King's Gambit Accepted, King's Knight Gambit",1-0,Normal,60+0,1372,,,,Bullet,King's Gambit Accepted,1706,-3,1373.5
16704,1350,B45,Rated Bullet game,Sicilian Defense: Four Knights Variation,1-0,Normal,120+1,1367,,,,Bullet,Sicilian Defense,27238,17,1358.5
16705,1534,B06,Rated Bullet game,Modern Defense,1-0,Normal,60+0,1383,,,,Bullet,Modern Defense,3666,-151,1458.5
16720,1340,C34,Rated Bullet game,"King's Gambit Accepted, MacLeod Defense",1-0,Time forfeit,60+0,1382,,,,Bullet,King's Gambit Accepted,1706,42,1361.0
16806,1702,A06,Rated Bullet game,Zukertort Opening: Old Indian Attack,1-0,Normal,60+0,1671,,,,Bullet,Zukertort Opening,3388,-31,1686.5
16836,1379,D07,Rated Bullet game,"Queen's Gambit Refused: Chigorin Defense, Exchange Variation",0-1,Normal,60+0,1368,,,,Bullet,Queen's Gambit Declined,2704,-11,1373.5
16845,1509,B07,Rated Bullet game,Pirc Defense: Byrne Variation,1/2-1/2,Normal,120+1,1398,,,,Bullet,Pirc Defense,2814,-111,1453.5
16847,1416,A21,Rated Bullet game,"English Opening: King's English Variation, Reversed Sicilian",1-0,Time forfeit,60+0,1554,,,,Bullet,English Opening,7494,138,1485.0
16856,1555,B20,Rated Bullet game,Sicilian Defense: Bowdler Attack,1-0,Time forfeit,120+1,1523,,,,Bullet,Sicilian Defense,27238,-32,1539.0
16865,1905,C64,Rated Bullet tournament https://lichess.org/tournament/X3chkO7k,Ruy Lopez: Classical Variation,0-1,Normal,120+0,1175,,,,Bullet,Ruy Lopez,6912,-730,1540.0
16867,1462,A06,Rated Bullet tournament https://lichess.org/tournament/lKweEavD,Zukertort Opening: Tennison Gambit,1-0,Time forfeit,30+0,1495,,,,Bullet,Zukertort Opening,3388,33,1478.5
16870,1413,A00,Rated Bullet game,Hungarian Opening: Symmetrical Variation,0-1,Normal,60+0,1255,,,,Bullet,Hungarian Opening,2313,-158,1334.0
16876,1561,C20,Rated Bullet game,"King's Pawn Game: Wayward Queen Attack, Kiddie Countergambit",0-1,Time forfeit,60+0,1548,,,,Bullet,King's Pawn Game,6903,-13,1554.5
16888,1776,B07,Rated Bullet tournament https://lichess.org/tournament/lKweEavD,Pirc Defense #4,0-1,Time forfeit,30+0,1185,,,,Bullet,Pirc Defense,2814,-591,1480.5
16892,1638,B02,Rated Bullet game,Alekhine Defense: MarÃ³czy Variation,0-1,Time forfeit,60+0,1639,,,,Bullet,Alekhine Defense,2101,1,1638.5
16927,1364,D04,Rated Bullet game,Queen's Pawn Game: Colle System,1-0,Normal,60+0,1325,,,,Bullet,Queen's Pawn Game,13096,-39,1344.5
16930,1328,B06,Rated Bullet game,Modern Defense: Mongredien Defense #2,1-0,Normal,120+1,1293,,,,Bullet,Modern Defense,3666,-35,1310.5
16953,1686,A00,Rated Bullet game,Hungarian Opening: Catalan Formation,0-1,Normal,60+0,1667,,,,Bullet,Hungarian Opening,2313,-19,1676.5
16965,1259,C45,Rated Bullet game,Scotch Game,0-1,Time forfeit,60+0,1386,,,,Bullet,Scotch Game,4227,127,1322.5
16993,1672,E20,Rated Bullet game,Nimzo-Indian Defense,0-1,Normal,120+1,1682,,,,Bullet,Nimzo-Indian Defense,1319,10,1677.0
17011,1535,B44,Rated Bullet game,Sicilian Defense: Paulsen Variation,0-1,Normal,60+0,1573,,,,Bullet,Sicilian Defense,27238,38,1554.0
17016,1517,D02,Rated Bullet game,Queen's Pawn Game: Chigorin Variation,0-1,Time forfeit,60+0,1521,,,,Bullet,Queen's Pawn Game,13096,4,1519.0
17023,1621,B10,Rated Bullet game,Caro-Kann Defense: Two Knights Attack,1-0,Normal,60+0,1592,,,,Bullet,Caro-Kann Defense,6878,-29,1606.5
17026,1455,B06,Rated Bullet game,Modern Defense,0-1,Time forfeit,120+0,1678,,,,Bullet,Modern Defense,3666,223,1566.5
17032,1474,A00,Rated Bullet game,Van't Kruijs Opening,1-0,Normal,60+0,1392,,,,Bullet,Van't Kruijs Opening,2719,-82,1433.0
17036,1672,B10,Rated Bullet game,Caro-Kann Defense,1-0,Time forfeit,120+1,1679,,,,Bullet,Caro-Kann Defense,6878,7,1675.5
17039,1451,A10,Rated Bullet game,English Opening: Great Snake Variation,0-1,Time forfeit,60+0,1500,,,,Bullet,English Opening,7494,49,1475.5
17049,1486,A01,Rated Bullet game,Nimzo-Larsen Attack: Modern Variation #4,1-0,Time forfeit,60+0,1425,,,,Bullet,Nimzo-Larsen Attack,2228,-61,1455.5
17052,1393,A40,Rated Bullet game,Modern Defense,1-0,Time forfeit,60+0,1352,,,,Bullet,Modern Defense,3666,-41,1372.5
17098,1314,B06,Rated Bullet game,Modern Defense,1-0,Normal,120+1,1309,,,,Bullet,Modern Defense,3666,-5,1311.5
17099,1337,B23,Rated Bullet game,Sicilian Defense: Closed,1-0,Normal,60+0,1429,,,,Bullet,Sicilian Defense,27238,92,1383.0
17111,1583,B76,Rated Bullet game,"Sicilian Defense: Dragon Variation, Yugoslav Attack",0-1,Normal,120+1,1703,,,,Bullet,Sicilian Defense,27238,120,1643.0
17113,1318,C00,Rated Bullet game,French Defense: Knight Variation,0-1,Time forfeit,60+0,1337,,,,Bullet,French Defense,13036,19,1327.5
17115,1557,A00,Rated Bullet game,Hungarian Opening: Dutch Defense,0-1,Normal,120+1,1581,,,,Bullet,Hungarian Opening,2313,24,1569.0
17119,1404,D02,Rated Bullet game,Queen's Pawn Game: London System,0-1,Time forfeit,120+1,1277,,,,Bullet,Queen's Pawn Game,13096,-127,1340.5
17120,1615,D91,Rated Bullet game,"GrÃ¼nfeld Defense: Three Knights Variation, Petrosian System",0-1,Normal,60+0,1581,,,,Bullet,GrÃ¼nfeld Defense,520,-34,1598.0
17133,1545,A40,Rated Bullet game,Englund Gambit,1/2-1/2,Normal,120+1,1556,,,,Bullet,Englund Gambit,651,11,1550.5
17138,1497,D20,Rated Bullet game,"Queen's Gambit Accepted: Central Variation, Alekhine System",0-1,Time forfeit,60+0,1513,,,,Bullet,Queen's Gambit Accepted,2590,16,1505.0
17143,1530,C00,Rated Bullet game,French Defense: Knight Variation,1-0,Normal,120+1,1641,,,,Bullet,French Defense,13036,111,1585.5
17158,1372,B24,Rated Bullet game,"Sicilian Defense: Closed Variation, Fianchetto Variation",1-0,Normal,60+0,1358,,,,Bullet,Sicilian Defense,27238,-14,1365.0
17160,1487,A00,Rated UltraBullet game,Van't Kruijs Opening,0-1,Time forfeit,15+0,1258,,,,Bullet,Van't Kruijs Opening,2719,-229,1372.5
17211,1515,A40,Rated Bullet game,Horwitz Defense,0-1,Time forfeit,60+0,1505,,,,Bullet,Horwitz Defense,2191,-10,1510.0
17216,1331,C55,Rated Bullet game,Italian Game: Anti-Fried Liver Defense,1-0,Normal,120+1,1328,,,,Bullet,Italian Game,8617,-3,1329.5
17223,1477,C50,Rated Bullet game,Italian Game: Hungarian Defense,1-0,Time forfeit,60+0,1566,,,,Bullet,Italian Game,8617,89,1521.5
17228,1626,B30,Rated Bullet game,Sicilian Defense: Old Sicilian,1-0,Normal,120+1,1621,,,,Bullet,Sicilian Defense,27238,-5,1623.5
17249,1415,C50,Rated Bullet game,Four Knights Game: Italian Variation,0-1,Normal,120+1,1411,,,,Bullet,Four Knights Game,3524,-4,1413.0
17250,1380,A41,Rated Bullet game,"Rat Defense: English Rat, Lisbon Gambit",1-0,Time forfeit,60+0,1374,,,,Bullet,Rat Defense,755,-6,1377.0
17270,1538,C23,Rated Bullet game,Bishop's Opening,1-0,Time forfeit,60+0,1574,,,,Bullet,Bishop's Opening,2817,36,1556.0
17277,1583,D06,Rated Bullet game,Queen's Gambit Refused: Marshall Defense,1/2-1/2,Time forfeit,60+0,1588,,,,Bullet,Queen's Gambit Declined,2704,5,1585.5
17303,1337,A40,Rated Bullet game,Mikenas Defense,0-1,Normal,60+0,1368,,,,Bullet,Mikenas Defense,464,31,1352.5
17315,1378,C68,Rated Bullet game,Ruy Lopez: Exchange Variation,1-0,Normal,120+1,1376,,,,Bullet,Ruy Lopez,6912,-2,1377.0
17334,1545,C40,Rated Bullet game,Elephant Gambit: MarÃ³czy Gambit,0-1,Normal,120+1,1519,,,,Bullet,Elephant Gambit,549,-26,1532.0
17337,1401,B20,Rated Bullet game,Sicilian Defense,0-1,Time forfeit,60+0,1392,,,,Bullet,Sicilian Defense,27238,-9,1396.5
17342,1590,B15,Rated Bullet tournament https://lichess.org/tournament/TlIFze8v,Caro-Kann Defense,0-1,Time forfeit,60+0,1572,,,,Bullet,Caro-Kann Defense,6878,-18,1581.0
17344,1500,C01,Rated Bullet game,French Defense: Exchange Variation,0-1,Time forfeit,60+0,1531,,,,Bullet,French Defense,13036,31,1515.5
17345,1616,A04,Rated Bullet game,Zukertort Opening: Speelsmet Gambit,0-1,Normal,60+0,1584,,,,Bullet,Zukertort Opening,3388,-32,1600.0
17347,1453,A00,Rated Bullet game,Van't Kruijs Opening,0-1,Time forfeit,60+0,1382,,,,Bullet,Van't Kruijs Opening,2719,-71,1417.5
